,destination_iso_country,date,flights_number_7days,week
371,NR,2021-06-26,1,77
372,NR,2021-06-27,1,77
373,NR,2021-06-28,1,77
374,NR,2021-06-29,1,77
375,NR,2021-06-30,1,78
376,NR,2021-07-01,1,78
377,NR,2021-07-09,1,79
378,NR,2021-07-10,1,79
379,NR,2021-07-11,1,79
380,NR,2021-07-12,1,79
381,NR,2021-07-13,1,79
382,NR,2021-07-14,1,80
383,NR,2021-07-15,1,80
384,NR,2021-07-19,1,80
385,NR,2021-07-20,1,80
386,NR,2021-07-21,1,81
387,NR,2021-07-22,1,81
388,NR,2021-07-23,2,81
389,NR,2021-07-24,2,81
390,NR,2021-07-25,2,81
391,NR,2021-07-26,1,81
392,NR,2021-07-27,1,81
393,NR,2021-07-28,2,82
394,NR,2021-07-29,2,82
395,NR,2021-07-30,1,82
396,NR,2021-07-31,1,82
397,NR,2021-08-01,1,82
398,NR,2021-08-02,1,82
399,NR,2021-08-03,1,82
400,NR,2021-08-06,1,83
401,NR,2021-08-07,1,83
402,NR,2021-08-08,1,83
403,NR,2021-08-09,1,83
404,NR,2021-08-10,1,83
405,NR,2021-08-11,1,84
406,NR,2021-08-12,1,84
407,NR,2021-08-13,1,84
408,NR,2021-08-14,2,84
409,NR,2021-08-15,3,84
410,NR,2021-08-16,3,84
411,NR,2021-08-17,3,84
412,NR,2021-08-18,3,85
413,NR,2021-08-19,3,85
414,NR,2021-08-20,3,85
415,NR,2021-08-21,3,85
416,NR,2021-08-22,2,85
417,NR,2021-08-23,3,85
418,NR,2021-08-24,5,85
419,NR,2021-08-25,5,86
420,NR,2021-08-26,5,86
421,NR,2021-08-27,4,86
422,NR,2021-08-28,3,86
423,NR,2021-08-29,4,86
424,NR,2021-08-30,4,86
425,NR,2021-08-31,2,86
426,NR,2021-09-01,3,87
427,NR,2021-09-02,4,87
428,NR,2021-09-03,5,87
429,NR,2021-09-04,6,87
430,NR,2021-09-05,5,87
431,NR,2021-09-06,4,87
432,NR,2021-09-07,5,87
433,NR,2021-09-08,5,88
434,NR,2021-09-09,4,88
435,NR,2021-09-10,4,88
436,NR,2021-09-11,3,88
437,NR,2021-09-12,3,88
438,NR,2021-09-13,4,88
439,NR,2021-09-14,3,88
440,NR,2021-09-15,2,89
441,NR,2021-09-16,2,89
442,NR,2021-09-17,2,89
443,NR,2021-09-18,3,89
444,NR,2021-09-19,4,89
445,NR,2021-09-20,3,89
446,NR,2021-09-21,3,89
447,NR,2021-09-22,4,90
448,NR,2021-09-23,4,90
449,NR,2021-09-24,4,90
450,NR,2021-09-25,3,90
451,NR,2021-09-26,3,90
452,NR,2021-09-27,4,90
453,NR,2021-09-28,6,90
454,NR,2021-09-29,5,91
455,NR,2021-09-30,5,91
456,NR,2021-10-01,5,91
457,NR,2021-10-02,6,91
458,NR,2021-10-03,5,91
459,NR,2021-10-04,4,91
460,NR,2021-10-05,2,91
461,NR,2021-10-06,2,92
462,NR,2021-10-07,2,92
463,NR,2021-10-08,1,92
464,NR,2021-10-09,2,92
465,NR,2021-10-10,2,92
466,NR,2021-10-11,2,92
467,NR,2021-10-12,2,92
468,NR,2021-10-13,2,93
469,NR,2021-10-14,2,93
470,NR,2021-10-15,3,93
471,NR,2021-10-16,1,93
472,NR,2021-10-17,1,93
473,NR,2021-10-18,1,93
474,NR,2021-10-19,1,93
475,NR,2021-10-20,1,94
476,NR,2021-10-21,1,94
477,NR,2021-10-22,1,94
478,NR,2021-10-23,1,94
479,NR,2021-10-24,1,94
480,NR,2021-10-25,1,94
481,NR,2021-10-26,1,94
482,NR,2021-10-27,1,95
483,NR,2021-10-28,1,95
484,NR,2021-10-29,1,95
485,NR,2021-10-30,2,95
486,NR,2021-10-31,2,95
487,NR,2021-11-01,2,95
488,NR,2021-11-02,2,95
489,NR,2021-11-03,2,96
490,NR,2021-11-04,2,96
491,NR,2021-11-05,2,96
492,NR,2021-11-06,1,96
493,NR,2021-11-07,1,96
494,NR,2021-11-08,1,96
495,NR,2021-11-09,1,96
496,NR,2021-11-10,3,97
497,NR,2021-11-11,3,97
498,NR,2021-11-12,4,97
499,NR,2021-11-13,4,97
500,NR,2021-11-14,4,97
501,NR,2021-11-15,4,97
502,NR,2021-11-16,4,97
503,NR,2021-11-17,2,98
504,NR,2021-11-18,2,98
505,NR,2021-11-19,1,98
506,NR,2021-11-20,2,98
507,NR,2021-11-21,2,98
508,NR,2021-11-22,2,98
509,NR,2021-11-23,2,98
510,NR,2021-11-24,3,99
511,NR,2021-11-25,4,99
512,NR,2021-11-26,4,99
513,NR,2021-11-27,4,99
514,NR,2021-11-28,4,99
515,NR,2021-11-29,4,99
516,NR,2021-11-30,4,99
517,NR,2021-12-06,2,100
518,NR,2021-12-07,2,100
519,NR,2021-12-08,3,101
520,NR,2021-12-09,4,101
521,NR,2021-12-10,3,101
522,NR,2021-12-11,3,101
523,NR,2021-12-12,3,101
524,NR,2021-12-13,2,101
525,NR,2021-12-14,3,101
526,NR,2021-12-15,3,102
527,NR,2021-12-16,2,102
528,NR,2021-12-17,2,102
529,NR,2021-12-18,3,102
530,NR,2021-12-19,3,102
531,NR,2021-12-20,4,102
532,NR,2021-12-21,4,102
533,NR,2021-12-22,4,103
534,NR,2021-12-23,6,103
535,NR,2021-12-24,6,103
536,NR,2021-12-25,5,103
537,NR,2021-12-26,5,103
538,NR,2021-12-27,4,103
539,NR,2021-12-28,3,103
540,NR,2021-12-29,2,104
541,NR,2021-12-31,2,104
542,NR,2022-01-01,2,104
543,NR,2022-01-02,2,104
544,NR,2022-01-03,2,104
545,NR,2022-01-04,2,104
546,NR,2022-01-05,2,105
547,NR,2022-01-06,3,105
548,NR,2022-01-07,2,105
549,NR,2022-01-08,2,105
550,NR,2022-01-09,2,105
551,NR,2022-01-10,3,105
552,NR,2022-01-11,3,105
553,NR,2022-01-12,3,106
554,NR,2022-01-13,3,106
555,NR,2022-01-14,2,106
556,NR,2022-01-15,2,106
557,NR,2022-01-16,2,106
558,NR,2022-01-17,1,106
559,NR,2022-01-18,1,106
560,NR,2022-01-19,2,107
561,NR,2022-01-20,1,107
562,NR,2022-01-21,1,107
563,NR,2022-01-22,1,107
564,NR,2022-01-23,1,107
565,NR,2022-01-24,1,107
566,NR,2022-01-25,1,107
567,NR,2022-01-27,1,108
568,NR,2022-01-28,1,108
569,NR,2022-01-29,2,108
570,NR,2022-01-30,2,108
571,NR,2022-01-31,2,108
572,NR,2022-02-01,2,108
573,NR,2022-02-02,3,109
574,NR,2022-02-03,3,109
575,NR,2022-02-04,3,109
576,NR,2022-02-05,2,109
577,NR,2022-02-06,2,109
578,NR,2022-02-07,2,109
579,NR,2022-02-08,2,109
580,NR,2022-02-09,3,110
581,NR,2022-02-10,3,110
582,NR,2022-02-11,3,110
583,NR,2022-02-12,3,110
584,NR,2022-02-13,3,110
585,NR,2022-02-14,3,110
586,NR,2022-02-15,3,110
587,NR,2022-02-16,1,111
588,NR,2022-02-17,1,111
589,NR,2022-02-18,1,111
590,NR,2022-02-19,2,111
591,NR,2022-02-20,2,111
592,NR,2022-02-21,2,111
593,NR,2022-02-22,2,111
594,NR,2022-02-23,2,112
595,NR,2022-02-24,2,112
596,NR,2022-02-25,3,112
597,NR,2022-02-26,3,112
598,NR,2022-02-27,3,112
599,NR,2022-02-28,3,112
600,NR,2022-03-01,3,112
601,NR,2022-03-02,3,113
602,NR,2022-03-03,3,113
603,NR,2022-03-04,3,113
604,NR,2022-03-05,2,113
605,NR,2022-03-06,2,113
606,NR,2022-03-07,2,113
607,NR,2022-03-08,2,113
608,NR,2022-03-09,2,114
609,NR,2022-03-10,3,114
610,NR,2022-03-11,2,114
611,NR,2022-03-12,2,114
612,NR,2022-03-13,3,114
613,NR,2022-03-14,3,114
614,NR,2022-03-15,3,114
615,NR,2022-03-16,4,115
616,NR,2022-03-17,2,115
617,NR,2022-03-18,2,115
618,NR,2022-03-19,3,115
619,NR,2022-03-20,2,115
620,NR,2022-03-21,2,115
621,NR,2022-03-22,2,115
622,NR,2022-03-23,1,116
623,NR,2022-03-24,2,116
624,NR,2022-03-25,3,116
625,NR,2022-03-26,3,116
626,NR,2022-03-27,3,116
627,NR,2022-03-28,3,116
628,NR,2022-03-29,3,116
629,NR,2022-03-30,4,117
630,NR,2022-03-31,3,117
631,NR,2022-04-01,2,117
632,NR,2022-04-02,2,117
633,NR,2022-04-03,2,117
634,NR,2022-04-04,2,117
635,NR,2022-04-05,2,117
636,NR,2022-04-06,1,118
637,NR,2022-04-07,1,118
638,NR,2022-04-08,2,118
639,NR,2022-04-09,1,118
640,NR,2022-04-10,1,118
641,NR,2022-04-11,1,118
642,NR,2022-04-12,1,118
643,NR,2022-04-13,1,119
644,NR,2022-04-14,1,119
645,NR,2022-04-23,1,120
646,NR,2022-04-24,1,120
647,NR,2022-04-25,1,120
648,NR,2022-04-26,1,120
649,NR,2022-04-27,1,121
650,NR,2022-04-28,3,121
651,NR,2022-04-29,4,121
652,NR,2022-04-30,3,121
653,NR,2022-05-01,3,121
654,NR,2022-05-02,3,121
655,NR,2022-05-03,3,121
656,NR,2022-05-04,3,122
657,NR,2022-05-05,2,122
658,NR,2022-05-06,1,122
659,NR,2022-05-07,2,122
660,NR,2022-05-08,2,122
661,NR,2022-05-09,2,122
662,NR,2022-05-10,2,122
663,NR,2022-05-11,2,123
664,NR,2022-05-12,2,123
665,NR,2022-05-13,3,123
666,NR,2022-05-14,2,123
667,NR,2022-05-15,2,123
