,destination_iso_country,date,flights_number_7days,week
563,FM,2021-11-24,3,99
564,FM,2021-11-25,3,99
565,FM,2021-11-26,3,99
566,FM,2021-11-27,4,99
567,FM,2021-11-28,4,99
568,FM,2021-11-29,4,99
569,FM,2021-11-30,3,99
570,FM,2021-12-01,4,100
571,FM,2021-12-02,5,100
572,FM,2021-12-03,5,100
573,FM,2021-12-04,4,100
574,FM,2021-12-05,4,100
575,FM,2021-12-06,4,100
576,FM,2021-12-07,6,100
577,FM,2021-12-08,6,101
578,FM,2021-12-09,5,101
579,FM,2021-12-10,5,101
580,FM,2021-12-11,5,101
581,FM,2021-12-12,5,101
582,FM,2021-12-13,5,101
583,FM,2021-12-14,4,101
584,FM,2021-12-15,3,102
585,FM,2021-12-16,3,102
586,FM,2021-12-17,3,102
587,FM,2021-12-18,3,102
588,FM,2021-12-19,3,102
589,FM,2021-12-20,3,102
590,FM,2021-12-21,3,102
591,FM,2021-12-22,3,103
592,FM,2021-12-23,3,103
593,FM,2021-12-24,3,103
594,FM,2021-12-25,3,103
595,FM,2021-12-26,3,103
596,FM,2021-12-27,3,103
597,FM,2021-12-28,3,103
598,FM,2021-12-29,3,104
599,FM,2021-12-30,3,104
600,FM,2021-12-31,3,104
601,FM,2022-01-01,4,104
602,FM,2022-01-02,4,104
603,FM,2022-01-03,4,104
604,FM,2022-01-04,5,104
605,FM,2022-01-05,5,105
606,FM,2022-01-06,5,105
607,FM,2022-01-07,5,105
608,FM,2022-01-08,4,105
609,FM,2022-01-09,4,105
610,FM,2022-01-10,4,105
611,FM,2022-01-11,3,105
612,FM,2022-01-12,3,106
613,FM,2022-01-13,3,106
614,FM,2022-01-14,3,106
615,FM,2022-01-15,3,106
616,FM,2022-01-16,3,106
617,FM,2022-01-17,4,106
618,FM,2022-01-18,3,106
619,FM,2022-01-19,4,107
620,FM,2022-01-20,4,107
621,FM,2022-01-21,4,107
622,FM,2022-01-22,4,107
623,FM,2022-01-23,4,107
624,FM,2022-01-24,3,107
625,FM,2022-01-25,4,107
626,FM,2022-01-26,3,108
627,FM,2022-01-27,4,108
628,FM,2022-01-28,4,108
629,FM,2022-01-29,4,108
630,FM,2022-01-30,4,108
631,FM,2022-01-31,5,108
632,FM,2022-02-01,5,108
633,FM,2022-02-02,5,109
634,FM,2022-02-03,4,109
635,FM,2022-02-04,4,109
636,FM,2022-02-05,5,109
637,FM,2022-02-06,5,109
638,FM,2022-02-07,4,109
639,FM,2022-02-08,3,109
640,FM,2022-02-09,3,110
641,FM,2022-02-10,3,110
642,FM,2022-02-11,3,110
643,FM,2022-02-12,2,110
644,FM,2022-02-13,2,110
645,FM,2022-02-14,2,110
646,FM,2022-02-15,2,110
647,FM,2022-02-16,2,111
648,FM,2022-02-17,2,111
649,FM,2022-02-18,2,111
650,FM,2022-02-19,2,111
651,FM,2022-02-20,2,111
652,FM,2022-02-21,2,111
653,FM,2022-02-22,2,111
654,FM,2022-02-23,2,112
655,FM,2022-02-24,2,112
656,FM,2022-02-25,2,112
657,FM,2022-02-26,2,112
658,FM,2022-02-27,2,112
659,FM,2022-02-28,2,112
660,FM,2022-03-01,2,112
661,FM,2022-03-02,2,113
662,FM,2022-03-03,2,113
663,FM,2022-03-04,2,113
664,FM,2022-03-05,3,113
665,FM,2022-03-06,3,113
666,FM,2022-03-07,3,113
667,FM,2022-03-08,3,113
668,FM,2022-03-09,3,114
669,FM,2022-03-10,3,114
670,FM,2022-03-11,3,114
671,FM,2022-03-12,2,114
672,FM,2022-03-13,2,114
673,FM,2022-03-14,3,114
674,FM,2022-03-15,3,114
675,FM,2022-03-16,3,115
676,FM,2022-03-17,3,115
677,FM,2022-03-18,3,115
678,FM,2022-03-19,3,115
679,FM,2022-03-20,3,115
680,FM,2022-03-21,2,115
681,FM,2022-03-22,2,115
682,FM,2022-03-23,2,116
683,FM,2022-03-24,2,116
684,FM,2022-03-25,2,116
685,FM,2022-03-26,2,116
686,FM,2022-03-27,2,116
687,FM,2022-03-28,2,116
688,FM,2022-03-29,2,116
689,FM,2022-03-30,2,117
690,FM,2022-03-31,2,117
691,FM,2022-04-01,2,117
692,FM,2022-04-02,3,117
693,FM,2022-04-03,3,117
694,FM,2022-04-04,5,117
695,FM,2022-04-05,8,117
696,FM,2022-04-06,9,118
697,FM,2022-04-07,9,118
698,FM,2022-04-08,9,118
699,FM,2022-04-09,9,118
700,FM,2022-04-10,9,118
701,FM,2022-04-11,9,118
702,FM,2022-04-12,8,118
703,FM,2022-04-13,7,119
704,FM,2022-04-14,7,119
705,FM,2022-04-15,7,119
706,FM,2022-04-16,7,119
707,FM,2022-04-17,7,119
708,FM,2022-04-18,7,119
709,FM,2022-04-19,7,119
710,FM,2022-04-20,7,120
711,FM,2022-04-21,7,120
712,FM,2022-04-22,7,120
713,FM,2022-04-23,7,120
714,FM,2022-04-24,7,120
715,FM,2022-04-25,7,120
716,FM,2022-04-26,7,120
717,FM,2022-04-27,7,121
718,FM,2022-04-28,7,121
719,FM,2022-04-29,7,121
720,FM,2022-04-30,7,121
721,FM,2022-05-01,7,121
722,FM,2022-05-02,7,121
723,FM,2022-05-03,5,121
724,FM,2022-05-04,5,122
725,FM,2022-05-05,5,122
726,FM,2022-05-06,5,122
727,FM,2022-05-07,5,122
728,FM,2022-05-08,5,122
729,FM,2022-05-09,5,122
730,FM,2022-05-10,9,122
731,FM,2022-05-11,13,123
732,FM,2022-05-12,15,123
733,FM,2022-05-13,15,123
734,FM,2022-05-14,15,123
735,FM,2022-05-15,15,123
